country_num,Country Name,Country Code,Destination_down_Source_across,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,"Bahamas, The",Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,Colombia,Comoros,"Congo, Dem. Rep.","Congo, Rep.",Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czech Republic,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,"Egypt, Arab Rep.",El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Faeroe Islands,Fiji,Finland,France,French Polynesia,Gabon,"Gambia, The",Georgia,Germany,Ghana,Greece,Greenland,Grenada,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,"Hong Kong SAR, China",Hungary,Iceland,India,Indonesia,"Iran, Islamic Rep.",Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,"Korea, Dem. Rep.","Korea, Rep.",Kosovo,Kuwait,Kyrgyz Republic,Lao PDR,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,"Macao SAR, China",Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,"Micronesia, Fed. Sts.",Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,North Macedonia,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Romania,Russian Federation,Rwanda,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovak Republic,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,St. Kitts and Nevis,St. Lucia,St. Martin (French part),St. Vincent and the Grenadines,Sudan,Suriname,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,"Venezuela, RB",Vietnam,Virgin Islands (U.S.),West Bank and Gaza,"Yemen, Rep.",Zambia,Zimbabwe
65,Faroe Islands,FRO,Faeroe Islands,5.93E-07,0,1.64E-06,0,0,0,0,8.03E-06,0,0,6.73E-05,5.88E-06,0,0,0,0,0,0,1.43E-05,0,0,0,0,3.41E-06,0,0,3.90E-05,0,2.10E-05,0,0,1.26E-05,0,2.00E-05,2.04E-05,0,0,0,0,4.77E-06,3.28E-06,1.09E-05,0,0,0,0,7.51E-06,8.89E-05,1.88E-06,0,0,2.27E-05,0.014258826,0,0,0,0,0,0,0,0,5.45E-05,0,4.60E-05,0,0,0.000116269,1.11E-05,0,0,0,0,1.11E-05,3.58E-05,3.00E-06,0.007542486,0,0,0,0,0,0,0,0,0,1.13E-05,0.016852665,4.01E-06,2.59E-06,6.47E-06,0,3.89E-06,0,3.09E-05,3.40E-06,0,7.57E-06,3.90E-06,0,2.87E-05,0,0,2.27E-05,0,0,0,0,0,0,0,2.71E-05,1.65E-05,0,8.42E-05,0.000111818,0,5.21E-05,0,1.00E-05,0,0,2.77E-05,0,0,0.000140239,2.19E-06,0,0,0,0,0,3.61E-06,0,0,0,0,1.49E-05,0,9.91E-06,0,0,6.11E-06,1.95E-05,0,0.002017368,0,0,0,0,0,2.12E-05,1.01E-05,2.63E-05,6.94E-05,6.56E-06,0,0,5.32E-05,8.85E-06,0,0,0,0,0,0,0.000149816,0,0,0,0,3.10E-05,0,0,0,2.14E-05,9.91E-07,5.52E-06,6.36E-06,0,0,0,5.36E-05,4.95E-07,0,0.000348513,1.71E-05,3.86E-07,0,2.48E-05,0.000212433,0,5.72E-06,0,8.08E-06,2.93E-05,9.88E-07,0,0,0,0,2.50E-06,0,5.24E-05,3.20E-05,0,0,0,2.72E-05,0,0,0,0,0,0
66,Fiji,FJI,Fiji,0,0,0,0,0,0,0,0,0,0,0.00369962,0,0,0,0,0.000287933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.30E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000143944,0,0,0,0,0,0,0,0,0,0,0,0,0.134846921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002461788,0,0,0,0,0,0,0,0.000348446,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002221215,0,0,0,0,0,0,0,0,0,0,0,0.168483412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021688377,0,0,0,0,0,0.100338491,0,0,0,0.000258913,0,0,0,0.020572945,0,0,0,0,0,0,0
67,Finland,FIN,Finland,0.00084665,0.00034993,0.00047248,0,0.000119318,0.000648433,1.37E-05,0.000413636,0.000100136,0.000115181,0.001934363,0.001181301,0.000108619,0.000203459,0.000298325,0.000274851,0.000120296,0.000213234,0.00112491,1.70E-05,2.74E-05,0,6.37E-05,0.000166946,0.000441361,0.00018091,0.000815162,4.21E-05,0.001420123,1.05E-05,0.000122066,5.46E-05,0.000251296,0.002131621,0.001228275,0,5.49E-06,1.94E-05,0,0.000714312,0.000989848,0.000386069,4.91E-05,0.00090331,0.000410245,0.000467603,0.000125779,0.000240298,0.000307126,0,0.001020738,0.000511673,0.003799011,0.00060834,8.88E-05,0.000115566,0.000178105,0.000355315,4.04E-05,0.000104548,0.000221553,0.220346959,0.00013801,0.002335699,0,4.78E-05,0,0.001157644,0,0.000132324,0.006730814,8.91E-05,0.001592093,0.001757971,0.001238915,0,2.89E-05,0,6.91E-05,0.000205557,7.55E-05,3.95E-05,8.75E-06,8.60E-05,0,0.003187888,0.003987461,0.000345902,0.000119833,0.004931535,0.005548975,0.000783548,0,0.002134412,0.000805303,7.86E-05,0.001214664,0.000362797,7.15E-05,0.002640655,0,1.24E-05,0.000239431,0,0.000659621,7.29E-05,3.48E-05,0.004470212,0.000704426,0,0.000256327,0.001213599,0,0.001673852,0.001397722,0,9.11E-05,0.000236224,0.000230883,0.000626763,1.66E-05,0.000396998,0,0.00015188,0.000280478,6.83E-05,0,0.000168854,0.000130201,0.000676415,1.91E-05,0.000698013,7.44E-05,0.000400368,0.000488586,0.001363513,0.001483662,0,0.000280002,0.00016987,4.95E-05,0.001833377,0.000295602,0,0.008878522,0.000342988,0.000402722,0,0.00019472,0.000269278,2.79E-05,0.000340234,0.000597645,0.001025546,0.000242545,0,0.000623396,0.000776718,0.001164659,0.00078124,2.23E-05,0.000302755,0,0.00114714,0.000292845,0.000180371,0.000158174,0.000349621,0.000645117,0,0.000364268,0.000350463,0.001184834,0.005199415,0.000949421,0,0.001912357,0.000567586,2.66E-05,7.34E-05,0,3.58E-05,0.000520389,4.28E-06,0.102296671,0.001627445,0.000252193,7.99E-05,0.00167581,0.009808176,2.62E-05,0.000154445,3.22E-05,0.000102309,0.000882102,0.002152459,9.29E-05,0,0.000241779,0.000260346,0.000301068,0.000927319,0.001191704,0.001567552,0.0003219,7.29E-05,0.000110607,0.000303114,0.002450758,0,1.48E-05,5.65E-05,0.000786824,0.000128692
68,France,FRA,France,0.000955844,0.005689295,0.794257783,0.301312483,0.118840234,0.032663487,0.001124906,0.013194183,0.019998224,0.000575904,0.014624197,0.025036536,0.003433833,0.001085114,0.00254361,0.000650125,0.000801973,0.002096496,0.277301786,0.000204489,0.031514886,0.006875523,0.001848036,0.003627381,0.008816242,0.00053067,0.034473437,0.001158871,0.012129005,0.005844948,0.004056005,0.095115606,0.057713606,0.206197444,0.020480132,0,0.023306272,0.018278429,0,0.023258885,0.011107156,0.0100684,0.609122922,0.04210528,0.241118192,0.005325089,0.085701466,0.009696127,0.003034977,0,0.005839962,0.019072181,0.025968266,0.368875124,0.122064268,0.003300354,0.003814727,0.009117138,0.000751315,0.003188709,0.00100086,0.004567341,0.000318485,0.010387962,0.000308509,0.000754645,0.013288832,0,0,0.241552286,0.01816475,0.00879015,0.057489911,0.007855969,0.013084097,0.000572847,0,0,0.002837456,0.06566472,0.029365124,0.01063144,0.061609176,0.000750959,0.000492773,0.015190685,0.009931034,0.00296711,0.00119503,0.018696513,0.003214607,0.012942805,0.001304915,0.026219564,0.117537157,0.000902931,0.02054515,0.001903709,0.000664368,0.003389669,0.001547988,0.000391501,0.008690643,0.030385235,0.003620798,0.000934842,0.033702097,0.007122672,0.058654827,0.000192117,0.001961886,0.013162032,0.006924853,0.004067475,0.182863932,0.000138232,0.795673656,0.000300904,0.001360467,0.001880288,0.067109496,0.004588554,0,0.114143779,0.274447276,0.001074762,9.13E-05,0.006498456,0.471067463,0.017808169,0.005442572,0.308804158,0.00137206,0.000162522,0.000904404,0.000670041,0.044196042,0,0.002461788,0.001041448,0.014547415,0.004471911,0.008064445,0,0.02170247,0.004344512,0.003958349,0,0.004066654,0.001542228,0.001168542,0.007973975,0.002588565,0.026394315,0.316401069,3.05E-05,0.00546388,0.024887185,0.005926842,0.010362139,0.00012629,0.067211626,0.002748744,0.008049098,0.186394238,0.084752562,0.016239159,0.003522903,0.007087413,0.000341712,0.007383377,0.01580589,0.000473934,0.000940027,0.00562802,0.000759566,0.217280013,0.028113756,0.000132894,0.092518131,0,0.000733085,0.001612166,0.105835874,0.032664337,0.150189299,0.002195148,0.000386996,0.002022743,0.018551165,0.000287695,0.045995881,0.001545719,0.001122709,0.502464923,0.099393631,0.000824763,0.002247913,0.000483559,0.000757838,0.002688933,0.128175513,0.039098918,0.018051921,0.007041912,0.000539809,0.084503927,0.008333053,0.047484865,0.000243724,0.000265436,0.000404543,0.001257482,0.000948259
69,French Polynesia,PYF,French Polynesia,0,0,0.000442473,0,0,0,0,0,0,0,0.000144948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000120711,0,0,0,0,0,7.28E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000176721,0,0.011643994,0,0,0,0,0.000103339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86E-06,4.94E-06,0,0,0,0,0,5.47E-05,0,2.65E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444360046,0.000163541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76E-05,0,0,0,0,0,0,0,0,0.000223618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12E-05,0.000164276,0,0,0.027762416,0,0,0,0,0,0,0
70,Gabon,GAB,Gabon,0,0,5.78E-05,0,0,0.001594631,0,0,0,0,0,0,0,0,0,0,0,0,0.000850367,0,0.075624169,0,0,0,0,0,0,0,0,0.004387828,0.000344782,0,0,0.120587758,0.000217907,0,0,0.010464583,0,0,3.29E-05,0,0,0.004586826,0.053150683,0,0.003034652,0,0,0,0,0,0,0,0,0,0,0,0,0.618512434,0,0,0,0,0,0,0,0.007386915,0,0,0,0,2.03E-05,0.007006456,0,0,0,0,0,0.010153654,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49E-05,0,0,2.84E-05,0,0,0,0,0.000957003,7.69E-05,0,0,0,0,0,0.002918163,0,0,0,0,0,0,0,0,0,0,0,0.045976519,0,0,0,0,0,0,0,0,0,0,0.000223587,0,0,0,0,0,0,0,0,0,0.017401036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000329637,0,0,0.073142534,0,0.045261676,0,0,0,0,0,0,0,0,0,1.28E-05,0,0,0,0,0,0,0,0,0,0,0,3.60E-06,0,0,0,0,0.041808718,0,0,0.000272395,0,0,0,0,0,0,0,0,0.000173183,0,0,0,0,0,0,0,0,0,0
71,"Gambia, The",GMB,"Gambia, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092059509,0.123926299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002538622,0,0,0,0,0,0,0,0,0,0.008619777,0,0,0.021946589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196511407,0,0,0.006621456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Georgia,GEO,Georgia,7.91E-06,8.37E-06,9.28E-06,0,0,0,0,1.51E-05,0.013012473,0,0,4.90E-05,0.004885374,0,0,0,0,0.005653431,3.92E-05,0,0,0,0,0,0,0,0,0,0.000155231,0,0,0,0,0,0,0,0,0,0,0,2.55E-05,0,0,0,0,0,0,0,7.51E-06,0,0,6.81E-05,0,0,0,0,0,0,0,0,0,0.002660154,0,0,0,0,3.76E-05,1.88E-05,0,0,0,0,0.000411423,0,0.000161989,0,0,0,0,0,0,0,0,0,0,6.81E-05,0,1.89E-06,0,9.78E-05,0,0,0,8.71E-05,5.25E-06,0,0,0,0.003068866,0,0,0.010334392,9.06E-05,0,0,0.002473304,0,0.002126996,1.10E-05,0,0,0,0,0.00379488,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002430333,0,0.000344357,0,0,0,0,0,8.48E-06,1.09E-05,0,0,0,0,0,0,0,0,0,1.41E-05,0,0,0,0,1.34E-05,0,0.000700231,0,0,0,0.000123128,0.009538142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24E-05,0,0,0,0,0,0,0,0,2.17E-05,4.82E-05,0.003233848,0,0,0,0,0,0,0,0.000323577,0.003628183,0,0,0,0.004177262,0,6.86E-06,3.60E-05,0,0.004148997,0,0,0,0,0,0,0,0
73,Germany,DEU,Germany,0.050143228,0.037671909,0.012738961,0,0,0,0,0.018672851,0.014502119,0,0.02405098,0.35972879,0.016763491,0,0,0.000974867,0,0.017617613,0.041003041,0,0.003266453,0,0,0.006109991,0.105340718,0,0.026028403,0,0.178494927,0.001210753,0.001531174,0,0.002425899,0.049886922,0.010189901,0,0,0.00076949,0,0.025444774,0.012840385,0.008081963,0,0.0051393,0.056531787,0.013239441,0.00380059,0.31466292,0.009117442,0,0.010363561,0.191877199,0.084851009,0,0,0.00747619,0.00773668,0.006800914,0.000855807,0,0.022750196,0.039629857,0,0.024628647,0,0,0.037616354,0.063173372,0,0.006291427,0.041614644,0.020553741,0,0.038141382,0.348450957,0,0,0,0.001959796,0.009087327,0,0,0.001261681,0.001825563,0,0.272757311,0.045617555,0.004804199,0.003295985,0.096173818,0.117569649,0.018161699,0,0.039318112,0.188949549,0.002167792,0.024615175,0.01820487,0.186813786,0.028821737,0,0.01864292,0.014059853,0.36141134,0,0.107364921,0.002792247,0.072911219,0.083306075,0,0.007438408,0.024735353,0.078738138,0.067382865,0.29352156,0,0.010395985,0,0.003254025,0,0.001272143,0.006952074,0,0,0,0.001542625,0,0.026353007,0,0,0.084084681,0.032175581,0,0.000774271,0,0.001962262,0.148127845,0,0.004027817,0.002419462,0.003065767,0.019097673,0.173466986,0,0.049945626,0,0.010330406,0,0.005504587,0,0.005697621,0.012526787,0.005862544,0.310644632,0.059469416,0,0,0.145695332,0.087308365,0.002038805,0,0,0,0.011971678,0.006512684,0.180370736,0,0.012020572,0.008469385,0,0.065339619,0.181072651,0,0.003961295,0.019724829,0,0.112755986,0.024878918,0,0,0,0,0,0,0.038368446,0.075906043,0.082029649,0.045563722,0.004249928,0.061414363,0,0.027262327,0,0.00247696,0.052787406,0.491316265,0.026291742,0,0,0.003350986,0.03536095,0,0.022235106,0.03765325,0.009748149,0.020477977,0,0.011826639,0.040456242,0,0,0.002375668,0.003625141,0
74,Ghana,GHA,Ghana,0,0,8.18E-06,0,0,0,0,0,0,0,6.38E-05,0,0,0,0,0,0,0,0,0,0.029656597,0,0,0,0,0,8.87E-06,0,0,0.061180597,0,0,0,0.000332363,0.000250828,0,0,4.13E-05,0,0,2.62E-05,0,0,1.89E-05,0,0,0.043232294,0,0,0,0,0,0,0,0,0,0,1.31E-05,0,0,0,0,0,4.13E-05,0,0,0,0.000122568,0,0,0.012551044,0,0,0,0,0,0,0,0,0.000344736,0,0,0,0,0,0,0,6.01E-05,0,0,0,0,0,0.000146039,8.28E-05,0,6.25E-05,0,0,3.25E-05,0,0,0,0,0,0,0,0,0.001399052,0,0.071347589,0,0,0,0,0,0,0,0,0,0.006841051,0,0,0.000120238,0,0,0,0,0,0,0,0,0,0,0,0,0.000282035,0,0,0,0.023976537,0.054012039,0,0,0,0,1.69E-05,0,0,0,0,0,7.20E-06,1.75E-05,0,0,0,0,9.40E-06,0.000959244,0,0,0,0,0.000180692,0,0,0.006410616,0,0,0,0,0,0,0,1.29E-05,0,1.85E-05,0,0,0,0,1.29E-05,0,0,0.00035251,1.04E-05,0,4.03E-05,0,0,0.272066507,0,0,0,0,0,0,0,0,0,0,0.000439902,0.000314038,0,0,0,0,0,0,0,0,0,0
75,Greece,GRC,Greece,0.00122962,0.359497172,0.000590327,0.001954761,0.001551128,1.21E-05,0.000384114,0.000631498,0.014481473,0.005010366,0.034264623,0.004333397,0.000408966,0.000497344,0.000345429,0.002163793,0.000100247,0.000868731,0.00896897,6.82E-05,2.74E-05,0.00041851,2.12E-05,2.50E-05,0.000538424,8.44E-05,0.001286631,0,0.048515344,5.07E-05,0.000278395,0.000159717,1.88E-05,0.001132033,0.009705488,0.006015038,0.000528689,4.37E-05,0.000112617,0.000572722,0.00043885,0.000143137,0.001162886,0.000110819,0.004745169,0.000258228,0.000105129,0.000436132,0.000287735,0.000252892,0.118333129,0.008972838,0.003409468,0.002101537,0.001184659,0.000468312,0.000105409,0.008056709,3.40E-05,2.99E-05,0.000424513,0.00062417,0.016062253,0.002802839,0,0.000105077,0.002588689,0.003171818,0.00921659,8.42E-05,0.000459986,0.093492115,0.027107109,0.001214745,0,0.000907008,1.45E-05,0.001081471,2.71E-05,0.000381137,0,4.39E-05,2.94E-05,6.19E-05,5.76E-05,0.002405097,0.001329154,0.00060612,0.000102176,0.002695291,0.003986692,0.000751116,0.004240974,0.001963097,0.001912208,1.04E-05,0.001102002,0.001037678,0.006715157,0.001077662,0,0.000205072,0.000134396,0,0.00065013,0.000688024,3.10E-05,0.000867392,0.003366546,0,7.39E-05,0.00346979,0.002308284,0.000819314,0.010021665,0,0.000826731,0,3.22E-05,0.016609213,2.45E-05,0.00081246,0.000921753,0.000727756,0.000323159,5.86E-05,0,0.009629584,0.444915648,8.61E-05,0.002040965,0.000669121,6.60E-05,7.46E-06,5.72E-05,2.54E-05,0.003709155,0,0.000597172,0.000249249,0.000289125,0.003005974,0.006000542,0.00284258,0.002663557,0.000152439,0.00503845,0.030877664,0.001153342,7.34E-05,9.49E-05,0.000191634,0.001392941,0.003581495,0.000139409,2.01E-05,0.039713971,0.012382438,0.004854327,0.000156578,0.003268678,0.00121102,8.26E-05,0.001331957,0.000978227,0.008244815,0.00081723,0.000547117,0.00023674,0.00018984,0.001383566,0.002792023,0,0.000358105,0.007261409,0.000154589,0.000798998,0.001036236,2.66E-05,0,0,0.000107281,0.000901644,3.42E-05,0.017010011,0.005637049,0.000964533,0.000148845,0.001198777,0.000392649,0.005570812,2.48E-05,0,4.58E-05,0.001728564,0.01082352,0.00043755,0,0.002417795,0.000176571,0.003186489,0.000466436,0.003606906,0.007566936,0.000313354,0.003891163,0.007631899,0.001304428,7.65E-05,0.007067999,0.000254549,2.21E-05,0.000840717,0.000558118
76,Greenland,GRL,Greenland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22E-05,0,0,0,0,0,1.41E-05,0,0,0,0,0,1.09E-06,0,0,0,0,0,0,0,0,0,0,0,0.020082691,0,0,0,0,0,0,0,0,0,0,0,0.017214784,0,4.45E-05,6.76E-06,0,0,0,0,1.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004087774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000357242,0,0,0,0,0,0,0,2.18E-05,7.22E-06,0,0,0,4.10E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000278171,0,0,0,0,0.000158066,0,0,0,0,0,0,0,0,0,0,0,0,3.12E-06,1.29E-05,0,0,0,0,0,0,0,0,0,0
77,Grenada,GRD,Grenada,0,0,0,0,0,0,0.000781947,0,0,0,0,0,0,0.001017294,0,0,0.002686609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000267289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001658522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001124753,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000164858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000584733,0.004516662,0,0.010155915,0,0,0,0,0,0,0,0,0,0,0,0.008879364,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00066452,0,0.257616378,0,0,0,0
78,Guam,GUM,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002521162,0,0,0,0,0,0.001458916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027959853,0,0,0,0.331893273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232307391,0,0,0,0.249202886,0,0,0,0,0.00593122,0,0,0.002092118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006836929,0,0,0,0,0.000141782,0,0,0,0,0
79,Guatemala,GTM,Guatemala,0,0,0,0,0,0,0,0.000578287,0,0,0.000124241,0,0,0,0,0,1.00E-05,0,0,0.016239797,0,0,0,0.000160132,0,0,0.000147297,0,0,0,0,0,0,0,0.000323725,0,0,0,0,0.00049795,6.79E-05,0.000437788,0,0,0,0.008437788,0,0,0.0004291,0,0,0,0,0,0,7.59E-05,0.000157205,9.58E-06,0.012805686,0,0,0,0,3.54E-06,0,0,0,0.000129324,0,0,0,0,0.000160561,0,0,0.019763223,0,0,0,0,0,2.63E-05,1.11E-05,0.011031759,0,0,0,1.52E-06,9.65E-06,1.45E-05,5.69E-06,0,0,0.000381947,0.000118045,9.47E-06,0.000143904,0,0,0,0,0,0.00076833,0,4.75E-06,0,0,0,3.19E-05,0,0,0,0,0,0,0,0,0,3.70E-06,0,0,0,0,0,0,0.001535976,0,0,0,0,0,0,0,0,0,0,0.000143997,0,0,0.014142107,0,0,0,0,0,0,4.43E-06,0,0.002336641,0,6.81E-05,0.000319389,1.16E-05,0,1.31E-05,5.42E-05,0,0,0,0,0,0,0,0.000105154,0,0,0,0,2.66E-05,0,0,0,0,0,0,0,0.000946527,0,0,0,0,0,0,0,0.000153474,0.000248465,1.04E-05,0,0,0,0,0,0,2.69E-06,0,8.56E-06,0,0,0,0,0,0,4.82E-05,0.00296654,0.000413057,0,0,0.000380836,3.71E-07,0,1.22E-05,0,0,0
80,Guinea,GIN,Guinea,3.96E-07,8.37E-06,0.003733467,0,0.000596588,0.000167776,0.059331916,0.000108429,8.26E-06,0,1.55E-05,0,3.29E-06,0.000271278,3.14E-05,0,0.000100247,0,0.000233539,1.70E-05,0.002270398,0,4.25E-05,4.54E-06,6.10E-07,0.000578913,9.29E-05,0,1.36E-06,0.000376137,7.92E-05,0.000264794,7.18E-06,0.000474804,0.000148145,0,2.33E-05,0.000915135,0,1.59E-05,1.63E-05,0.000928024,0.012103841,4.00E-05,0.000403408,0.000795623,0.007266082,1.70E-05,0.001085261,0,0,0,0.000246839,0.000940161,0.000177699,6.72E-07,9.09E-07,7.55E-06,1.92E-06,0.077596893,3.41E-05,0,4.25E-05,1.30E-05,0,9.55E-06,1.71E-05,0.000503785,0,0.000854094,0.004834546,0,0.000130139,0.00098243,0,0,0,0,0,0,0.04163599,0,1.91E-05,0.000365365,0,0,0,2.86E-06,0,3.15E-05,0,0,0,2.81E-05,2.44E-05,0,9.85E-05,1.30E-06,0,0.003710674,0.000343997,0.007438525,0.000170786,0,0,0,0,5.53E-05,0.000663998,9.45E-05,0.291702405,0.000231687,0.000769428,0,0,0,5.86E-05,4.50E-05,1.06E-06,0,0.044571387,0,0.000512085,0.00832806,8.54E-05,0,6.08E-05,1.95E-06,0,0,0,0.000106048,1.89E-05,3.39E-07,1.04E-05,1.20E-05,3.58E-05,0,1.24E-06,6.35E-06,0.002305186,0.000441538,0,0,5.25E-06,0,2.95E-06,0.001342507,0,0.000367197,0,0,3.35E-07,0,6.60E-05,0,0,1.09E-06,2.77E-05,6.10E-05,0.000200578,0,0.00037751,0.001379754,0.006696491,9.86E-07,5.27E-05,0.604271253,0,0,0,0.000157708,0.002606635,2.46E-06,0.001300503,9.91E-07,0.000794862,5.79E-07,0,0,0,0.000518524,2.97E-06,0,6.39E-06,2.48E-05,2.57E-06,0,3.10E-06,4.93E-05,0,0.001777066,0.015199575,0,0.000658076,1.12E-05,0,0,0,0,9.01E-06,0,1.45E-06,0.000115785,0,0,0,0,1.48E-06,0,0,0,0,4.06E-06
